year,stcd,dv,dpres,redist ,dexp ,rexp
1996,2109,72.25,69.90845,0,769122,232527
1996,2110,56.55,62.51611,0,1072486,1391148
1996,2201,73.24,53.77247,0,458509,5834
1996,2202,33.55,44.88374,0,30709,185831
1996,2203,30.05,42.332,0,13042,265960
1996,2204,33.31,53.47342,0,13284,695982
1996,2205,71.28,60.19503,0,200556,162739
1996,2206,31.19,50.84787,0,12089,399520
1996,2207,43.81,51.38787,0,145511,263739
1996,2208,54.91,54.39761,0,1497300,1515307
1996,2209,60.4,51.6,0,812572,443415
1996,2210,55.51,54.84802,0,1513432,673996
1996,2211,36.99,50.52141,0,31796,608882
1996,2212,58.61,58.33786,0,1313913,432894
1996,2213,57.8,63.05066,0,1099549,1223433
1996,2214,87.68,89.02315,0,331499,0
1996,2215,89.98,88.7859,0,174457,0
1996,2216,63.48,60.99704,0,1854280,259035
1996,2301,47.25,56.82445,0,625244,927715
1996,2302,57.2,53.41964,0,616673,284943
1996,2303,29.79,53.02298,0,22600,494908
1996,2304,60.78,66.25365,0,559370,315410
1996,2305,69.3,71.78332,0,515970,66821
1996,2306,55.92,58.92979,0,850638,392953
1996,2307,68.08,52.88604,0,532229,181026
1996,2308,72.74,62.85106,0,538159,26951
1996,2401,31.16,46.52579,0,0,528730
1996,2402,61.1,64.2138,0,361452,215943
1996,2403,37.29,38.12822,0,667567,1167906
1996,2404,37.28,48.98565,0,44420,288719
1996,2405,59.25,38.65054,0,451833,462252
1996,2501,71.74,78.91805,0,383850,77978
1996,2502,37.68,45.51321,0,381873,1165814
1996,2503,60.35,55.54696,0,3110509,62504
1996,2504,65.29,47.39751,0,770607,316989
1996,2505,70,64.14481,0,220339,0
1996,2506,70.11,52.28711,0,112970,0
1996,2507,32.79,41.98513,0,103747,985764
1996,2508,42.49,51.2341,0,831533,806205
1996,2509,48.78,51.18171,0,542368,686450
1996,2601,45.15,48.31259,0,635282,943062
1996,2701,29.94,43.36367,0,59666,394292
1996,2702,41.4,42.00578,0,384582,1722490
1996,2703,22.55,32.78156,0,15190,203582
1996,2801,46.47,58.03852,0,592726,1904413
1996,2802,37.59,45.82244,0,606227,724036
1996,2901,48.23,54.55524,0,580749,545865
1996,2902,46.26,56.68312,0,706623,625147
1996,3001,78.36,68.39181,0,414266,9010
1996,3002,38.66,58.30545,0,806232,890526
1996,3003,34.12,57.01639,0,21957,533850
1996,3004,34.63,57.88152,0,0,284776
1996,3005,25.77,47.51422,0,28002,496610
1996,3006,62.94,62.20086,0,658367,320354
1996,3007,43.03,56.17908,0,801815,1305753
1996,3008,51.63,62.81914,0,952722,1393134
1996,3009,56.93,65.83296,0,797632,789894
1996,3010,85.2,86.25233,0,404017,20902
1996,3011,31.77,46.12679,0,181050,581895
1996,3012,48.05,53.47424,0,475370,591536
1996,3013,81.95,76.76709,0,379469,0
1996,3101,39.59,52.77781,0,285999,603316
1996,3102,44.07,50.93166,0,191794,539969
1996,3103,68.77,58.08381,0,526898,56442
1996,3201,45.28,58.46703,0,394083,918162
1996,3202,34.07,61.24822,0,14487,696180
1996,3203,43.25,58.61442,0,1083576,645951
1996,3204,58.66,61.11792,0,967221,893147
1996,3205,64.52,64.89249,0,1123926,139725
1996,3206,84.85,88.9277,0,165311,7689
1996,3207,71.07,72.83334,0,374982,62209
1996,3208,83.52,83.06733,0,780423,121422
1996,3209,77.84,70.578,0,487841,36351
1996,3210,92.02,93.67017,0,533824,0
1996,3211,91.95,93.69516,0,129983,0
1996,3212,86.12,88.74985,0,236564,23991
1996,3213,36.06,56.18312,0,53459,557586
1996,3214,75.33,75.51797,0,599406,152503
1996,3215,95.03,94.66353,0,1107741,0
1996,3216,97.08,96.04797,0,149752,0
1996,3217,86.44,88.72535,0,374074,0
1996,3218,66.52,62.39443,0,1138456,238826
1996,3219,45.98,54.19833,0,630471,906904
1996,3220,39.74,59.34333,0,210670,682959
1996,3221,71.08,65.53011,0,628000,6953
1996,3222,39.52,52.81025,0,273887,640080
1996,3223,28.81,53.85662,0,0,610166
1996,3224,26.02,58.52026,0,0,172883
1996,3225,44.89,57.20349,0,326595,698021
1996,3226,56.62,59.51657,0,994042,586078
1996,3227,40.12,50.0766,0,656490,1553754
1996,3228,57.25,60.71355,0,868969,663441
1996,3229,61.99,59.32692,0,443052,123958
1996,3230,45.18,66.39529,0,520826,752713
1996,3231,26.16,51.86201,0,1849,699270
1996,3301,66.55,66.1,0,300049,26248
1996,3302,53.49,44.85641,0,730969,1037080
1996,3303,36.83,42.5687,0,37255,593793
1996,3304,55.42,51.91676,0,1168542,979665
1996,3305,36.34,44.847,0,185998,697067
1996,3306,25.69,35.83406,0,32829,498224
1996,3307,53.58,47.36506,0,490063,332746
1996,3308,55.8,46.87007,0,555614,151081
1996,3309,35.99,40.61,0,63598,547194
1996,3310,29.1,34.18277,0,17993,244447
1996,3311,40.72,47.64423,0,46884,481658
1996,3312,72.8,72.3,0,148001,6902
1996,3401,56.02,46.08868,0,971332,434082
1996,3501,44.46,53.45719,0,544875,983163
1996,3502,23.91,36.97345,0,0,256544
1996,3503,65.63,54.79768,0,247426,403972
1996,3504,31.88,42.84901,0,27230,639496
1996,3505,35.78,48.66488,0,23710,327472
1996,3506,51.33,51.50714,0,714172,1786582
1996,3507,27.98,46.47919,0,9824,620093
1996,3508,27.06,41.53065,0,20853,1312439
1996,3509,78.75,62.20791,0,253432,44641
1996,3510,51.43,58.79441,0,692867,1488681
1996,3511,84.2,84.17831,0,361175,0
1996,3512,34.18,50.97952,0,273184,1578812
1996,3513,62.74,54.20199,0,607543,54064
1996,3514,56.57,61.50367,0,523412,279210
1996,3515,29.2,48.05349,0,9629,384780
1996,3516,28.95,50.37074,0,3552,154379
1996,3517,,67.77211,0,156597,
1996,3518,48,56.65868,0,263417,879110
1996,3519,42.83,55.57762,0,568352,1025247
1996,3601,28.79,40.67105,0,9377,351025
1996,3602,44.53,54.39767,0,1053616,1354299
1996,3603,46.79,54.34747,0,542286,1106300
1996,3604,40.89,45.00305,0,350073,1361670
1996,3605,27.96,34.6165,0,40483,306411
1996,3606,36.12,46.64919,0,476471,439969
1996,3701,53.41,56.47828,0,1370710,880871
1996,3702,37.2,44.15687,0,264902,412394
1996,3703,71.77,67.09613,0,196703,11823
1996,3704,69.81,52.94367,0,301211,10609
1996,3705,52.66,53.41892,0,1019312,553726
1996,3801,87.51,87.20973,0,485748,4603
1996,3802,87.99,89.37119,0,412478,0
1996,3803,68.9,68.89748,0,317799,95008
1996,3804,64.22,52.58115,0,506560,17028
1996,3805,39.72,46.61515,0,446613,858637
1996,3806,59,48.29423,0,609346,419013
1996,3807,32.61,50.9225,0,50562,362252
1996,3808,37.38,51.94297,0,67321,614221
1996,3809,26.28,40.56699,0,113294,1213304
1996,3810,37.73,51.08991,0,204185,724776
1996,3811,68.01,55.85818,0,342141,43761
1996,3812,70,53.4561,0,785486,22867
1996,3813,49.98,54.78664,0,697490,1659723
1996,3814,60.9,64.26343,0,1027674,212284
1996,3815,57.01,52.92312,0,366847,263747
1996,3816,38.7,41.34435,0,405264,616874
1996,3817,27.76,41.0782,0,1476,110578
1996,3818,58.1,57.24692,0,528291,343898
1996,3819,36.44,42.01472,0,63803,305541
1996,3820,53.9,56.24257,0,577217,381404
1996,3821,49.32,54.81462,0,478871,1262645
1996,3901,71.23,70.11581,0,1221208,23237
1996,3902,67.03,67.95421,0,785547,416771
1996,4001,,40.13543,0,,97231
1996,4002,,43.18575,0,,303421
1996,4003,39.12,41.84575,0,128230,644451
1996,4004,28.15,39.90424,0,15643,143966
1996,4005,54.43,49.74129,0,855622,373117
1996,4006,69.8,67.8,0,196440,39395
1996,4101,39.08,48.06641,0,890708,773125
1996,4201,33.26,40.61948,0,32296,457975
1996,4202,28.79,45.09074,0,53820,260818
1996,4203,43.05,49.41643,0,420390,942237
1996,4204,41.57,50.60026,0,586987,1181570
1996,4205,75.22,58.71817,0,299403,0
1996,4206,56.69,48.95356,0,1609419,1107850
1996,4207,35.02,43.06482,0,315501,649783
1996,4208,69.21,53.68422,0,395726,14478
1996,4209,62.12,73.23412,0,679843,95687
1996,4301,52.45,49.241,0,1691255,467750
1996,4302,53.39,50.169,0,919505,592737
1996,4303,25.08,35.16998,1,7968,625107
1996,4304,65.03,38.5376,0,527260,30156
1996,4305,46.93,50.57582,1,602884,1091122
1996,4306,,35.32692,1,,890468
1996,4307,15.64,29.80368,1,0,278951
1996,4308,,28.47593,1,,1094498
1996,4309,,51.95663,1,1612625,1897357
1996,4310,57.6,57.64198,0,410302,402904
1996,4311,57.29,45.58189,0,844126,565402
1996,4312,41.53,50.51117,0,455703,1001836
1996,4313,32.57,42.69926,0,16125,565578
1996,4314,48.25,45.68882,0,977888,1927756
1996,4315,62.91,63.63135,0,715391,39345
1996,4316,71.9,66.25747,0,587193,110765
1996,4317,52.16,43.50168,0,804936,192082
1996,4318,,75.68786,1,477866,
1996,4319,19.63,28.04611,0,46000,440379
1996,4320,64.94,63.09476,0,131756,138735
1996,4321,22.67,32.00661,0,18844,443571
1996,4322,31.89,40.03688,1,28383,1621708
1996,4323,37.03,53.39387,0,74755,779893
1996,4324,58.8,57.69261,1,1963529,868345
1996,4325,,53.67155,1,1654345,649716
1996,4326,26.37,32.40386,1,56094,1673388
1996,4327,65.64,60.3235,0,411816,96900
1996,4328,76.31,66.29982,0,222182,9476
1996,4329,68.51,64.75596,1,552655,58181
1996,4330,,73.32516,1,416694,
1996,4401,30.49,33.14975,0,72989,274156
1996,4402,43.55,46.38184,0,491738,1061793
1996,4403,48.03,33.53684,0,708778,1826849
1996,4501,,63.18283,0,,
1996,4601,,43.38555,0,,534156
1996,4602,64.84,47.90812,0,266059,194912
1996,4603,82.14,76.47599,0,176104,1856
1996,4604,78.63,49.58986,0,223771,2878
1996,4605,62.93,47.08057,0,485194,407352
1996,4606,31.52,44.69233,0,92744,566763
1996,4607,21.26,37.43596,0,28328,1092570
1996,4608,70.23,57.59636,0,319334,71267
1996,4609,67.92,51.6774,0,576709,71662
1996,4610,25.89,41.42901,0,61881,251763
1996,4611,35,50.95954,0,290492,1333607
1996,4701,46.26,57.64442,0,1079648,1681009
1996,4702,49.61,54.35531,0,447812,804394
1996,4703,49.82,56.03871,0,718322,1216368
1996,4704,47.04,45.21653,0,408772,734640
1996,4705,44.41,50.404,0,615636,1071823
1996,4706,68.55,58.16897,0,477269,16384
1996,4707,80.96,77.37618,0,190250,6680
1996,4708,34.61,53.7073,0,6838,1112355
1996,4709,51.48,58.81442,0,736554,1578748
1996,4801,,56.41647,0,195128,
1996,4802,68.89,54.95687,0,376555,49732
1996,4803,,64.36738,0,145980,
1996,4901,49.08,56.97358,0,708825,1211134
1996,4902,41.68,62.50208,0,506513,1261546
1996,4903,52.1,59.35085,0,497919,507175
1996,4904,57.74,55.16356,0,862686,253357
1996,4905,74.87,68.33853,0,153139,13315
1996,4906,24.66,52.01471,0,0,364660
1996,4907,57.07,58.14373,0,862370,161402
1996,4908,52.04,52.4731,0,289624,556074
1996,4909,25.5,41.64474,0,13781,261644
1996,5001,42.49,42.51208,0,273881,679599
1998,101,,39.7,0,,263347
1998,102,30.67,40.03556,0,22134,567408
1998,103,41.9,47.38276,0,447051,1985984
1998,104,43.57,47.46141,0,662224,1605092
1998,105,69.73,46.79833,0,1122250,819992
1998,106,28.16,29.18305,0,27860,603504
1998,107,,75.52275,0,212829,
1998,201,35.61,39.5715,0,570894,1385073
1998,301,35.38,49.68665,0,4058,362374
1998,302,70.76,69.45502,0,418113,0
1998,303,32.74,46.37722,0,29211,246233
1998,304,32.54,47.45911,0,14206,525849
1998,305,46.69,51.90758,0,257651,707776
1998,306,45.15,51.39693,0,836074,1839460
1998,401,,63.96477,0,303952,
1998,402,57.97,59.94571,0,963053,607999
1998,403,,49.22754,0,,296736
1998,404,42.48,65.77308,0,316927,842243
1998,501,65.3,57.64238,0,941795,123061
1998,502,35.56,41.51254,0,34424,608996
1998,503,46.22,50.45234,0,622964,2373133
1998,504,35.48,42.44012,0,0,489083
1998,505,73.43,62.7909,0,586491,17530
1998,506,69.57,66.54984,0,634563,97352
1998,507,76.67,72.42737,0,343658,28183
1998,508,87.69,84.12701,0,523136,0
1998,509,86.27,85.68404,0,504240,9555
1998,510,55.17,53.08614,0,1355053,1066829
1998,511,37.11,50.24023,0,12625,517830
1998,512,77.8,76.4,0,254400,0
1998,513,72.77,69.35886,0,313711,0
1998,514,70.71,65.23714,0,450368,35529
1998,515,38.51,59.93674,0,15484,791634
1998,516,75.67,67.96798,0,221568,0
1998,517,66.41,63.1413,0,413023,108905
1998,518,,50.43667,0,439331,
1998,519,,43.43447,0,,452642
1998,520,60.73,56.20107,0,634240,222368
1998,521,,37.79249,0,,1172167
1998,522,56.03,49.88153,0,990611,392149
1998,523,35.94,52.11085,0,33777,282187
1998,524,59.82,58.52955,0,1185937,1040934
1998,525,,46.47102,0,,405024
1998,526,,72.47044,0,690408,
1998,527,47.79,54.75032,0,516259,1259523
1998,528,40.52,50.67146,0,122994,893029
1998,529,76.56,73.79702,0,276306,47641
1998,530,81.25,78.18389,0,361813,0
1998,531,75.56,71.70489,0,124583,0
1998,532,88.48,87.07911,0,79412,0
1998,533,87.29,85.06664,0,143600,0
1998,534,70.29,69.99007,0,618421,37979
1998,535,,88.49345,0,177584,
1998,536,48.78,53.00122,0,692076,785085
1998,537,85.06,86.49745,0,205223,0
1998,538,45.57,59.63403,0,165594,238560
1998,539,35.17,46.12146,0,120134,487001
1998,540,32.96,43.5803,0,7017,465377
1998,541,43.35,48.15392,0,100802,569494
1998,542,57.77,60.02691,0,676044,585522
1998,543,40.44,48.58794,0,0,790556
1998,544,37.05,49.70404,0,34184,364834
1998,545,38.9,42.89302,0,587903,275748
1998,546,58.96,54.54256,0,2535243,3864920
1998,547,30.39,40.14851,0,9781,1417508
1998,548,,37.82805,0,999999,288822
1998,549,48.84,54.80291,0,1263299,1278210
1998,550,,64.86337,0,433671,
1998,551,36.02,42.67731,0,92708,436528
1998,552,,46.39926,0,999999,605857
1998,601,68.98,66.47259,0,738954,42440
1998,602,51.25,55.3801,0,1226580,1879887
1998,603,32.24,48.95003,0,47101,410491
1998,604,40.66,45.5785,0,291909,514662
1998,605,26.31,35.81024,0,5422,151194
1998,606,42.48,46.49347,0,393280,527796
1998,701,58.37,66.63565,0,1181517,389948
1998,702,63.25,62.59306,0,1041564,126650
1998,703,72.28,64.63079,0,463460,22274
1998,704,30.19,56.25769,0,0,604689
1998,705,50.76,54.43628,0,1376955,939775
1998,706,40.51,57.74037,0,551881,1768957
1998,801,32.41,58.62366,0,0,331621
1998,901,,34.45077,0,,395976
1998,902,,53.59829,0,281015,999999
1998,903,55.45,62.6,0,488690,465865
1998,904,,39.5826,0,,162361
1998,905,,57.4946,0,472959,
1998,906,,43.48097,0,,189345
1998,907,,48.19822,0,,117344
1998,908,34.21,47.42748,0,38882,648553
1998,909,,49.87028,0,,323890
1998,910,,57.31393,0,,178796
1998,911,65.03,56.63199,0,758541,48041
1998,912,,48.30011,0,,116254
1998,913,,48.12287,0,,191313
1998,914,,42.72294,0,,156977
1998,915,36.92,46.96739,0,26640,508032
1998,916,,52.7763,0,,399472
1998,917,,87.30909,0,267089,
1998,918,,45.45074,0,,151209
1998,919,,69.99904,0,280724,
1998,920,,65.32879,0,259016,
1998,921,25.25,46.93474,0,28635,482166
1998,922,,58.99791,0,,353968
1998,923,,80.28757,0,263794,
1998,1001,,48.20535,0,,233232
1998,1002,56.79,53.05575,0,626373,39203
1998,1003,,45.84768,0,,335801
1998,1004,61.07,66.8831,0,414368,160593
1998,1005,78.51,76.43666,0,307440,6672
1998,1006,29.42,35.22416,0,11232,7578716
1998,1007,44.63,43.72051,0,13633,1424519
1998,1008,37.63,51.54589,0,10459,708556
1998,1009,,39.01603,0,,224137
1998,1010,40.4,51.28388,0,48136,1104431
1998,1011,30.68,40.70569,0,11541,717543
1998,1101,62.87,62.74467,0,1082330,701480
1998,1102,74.1,65.75784,0,221165,9495
1998,1201,44.73,40.38261,0,876308,1331487
1998,1202,45.98,37.8377,0,648952,888208
1998,1301,89.18,88.69415,0,242010,0
1998,1302,90.26,88.49683,0,245478,0
1998,1303,72.48,59.13124,0,326204,100518
1998,1304,83.74,84.86296,0,349887,0
1998,1305,73.97,68,0,384964,20509
1998,1306,30.9,46.87732,0,0,514349
1998,1307,,85.55919,0,160147,
1998,1308,31.35,45.11158,0,0,833853
1998,1309,76.33,72.69849,0,1440606,24631
1998,1310,,53.50078,0,,489275
1998,1311,41.19,57.26999,0,195774,1514474
1998,1312,60.36,62.36414,0,1097159,846057
1998,1313,38.98,45.26999,0,222156,1294853
1998,1314,30.24,46.42923,0,24164,971137
1998,1315,38.42,50.27445,0,140733,546599
1998,1316,,47.09955,0,,429864
1998,1317,51.56,57.27339,0,1203109,1306748
1998,1318,,48.73264,0,,489326
1998,1319,58.29,53.73983,0,642177,424347
1998,1320,38.71,53.6525,0,245796,677009
1998,1401,73.44,65.02096,0,277400,31151
1998,1402,38.54,47.75589,0,121392,714843
1998,1403,58.1,48.67746,0,489658,270523
1998,1404,36.69,40.48233,0,6932,221310
1998,1405,36.55,42.49739,0,69541,457278
1998,1406,18.88,30.86207,0,0,902183
1998,1407,29.01,40.27982,0,0,489357
1998,1408,46.88,50.83173,0,799118,658886
1998,1409,51.43,50.3772,0,1009101,647330
1998,1410,59.71,59.06571,0,773835,773589
1998,1501,42.77,59.56649,0,468465,673673
1998,1502,44.38,58.6229,0,687083,902684
1998,1503,58.03,56.39156,0,1041955,847794
1998,1504,34.2,54.23918,0,45003,1364326
1998,1505,,49.56479,0,,450391
1998,1601,19.33,31.19985,0,53065,295696
1998,1602,39.05,44.4479,0,116031,540653
1998,1603,52.39,45.53832,0,986688,1003694
1998,1604,40.21,38.28001,0,28869,634310
1998,1701,44.82,52.18207,0,144088,608491
1998,1702,35.68,45.64167,0,0,335500
1998,1703,47.98,56.89275,0,702866,1772613
1998,1704,53.41,45.21609,0,1065956,874701
1998,1705,21.77,52.16582,0,0,377729
1998,1706,46.39,50.5,0,1025395,1286068
1998,1801,,40.26892,0,,1021235
1998,1802,,80.68639,0,495522,
1998,1803,,56.1,0,,770827
1998,1804,,57.10618,0,,666860
1998,1805,,52.60029,0,,537985
1998,1806,49.26,53.75981,0,664611,1444171
1998,1807,,60.2,0,287732,
1998,1901,62.92,62.0724,0,664495,527330
1998,1902,76.2,63.33436,0,437247,14455
1998,2001,30.81,47.57228,0,59803,224914
1998,2002,30.67,44.41741,0,0,487110
1998,2003,77.61,63.18742,0,441950,0
1998,2004,85.72,83.23847,0,529177,0
1998,2005,65.37,55.36367,0,916632,235004
1998,2006,36.58,42.38336,0,3427,300077
1998,2007,85.74,84.32988,0,339883,0
1998,2008,39.66,60.22473,0,810258,884238
1998,2101,71.72,70.32266,0,569967,28828
1998,2102,,68.9987,0,250407,
1998,2103,57.84,66.84907,0,1312181,680809
1998,2104,,70.84999,0,345272,
1998,2105,70.73,65.1356,0,283239,0
1998,2106,56.28,65.79814,0,998475,882595
1998,2107,70.65,70.14847,0,390660,5262
1998,2108,87.58,79.72782,0,633746,0
1998,2109,,69.90845,0,919465,
1998,2110,70.06,62.51611,0,242576,7286
1998,2201,59.76,53.77247,0,672773,475014
1998,2202,30.21,44.88374,0,98380,210118
1998,2203,25.27,42.332,0,10406,346312
1998,2204,,53.47342,0,,491738
1998,2205,72.45,60.19503,0,183629,7220
1998,2206,28.59,50.84787,0,14943,600617
1998,2207,41.09,51.38787,0,458229,612031
1998,2208,59.77,54.39761,0,996148,125971
1998,2209,57.15,51.6,0,394037,209050
1998,2210,53.63,54.84802,0,1477749,734291
1998,2211,34.54,50.52141,0,16294,992746
1998,2212,57.02,58.33786,0,1638901,1188234
1998,2213,59.39,63.05066,0,432084,308030
1998,2214,88.67,89.02315,0,228351,0
1998,2215,89.39,88.7859,0,328037,0
1998,2216,68.21,60.99704,0,867718,0
1998,2301,45.24,56.82445,0,323895,948385
1998,2302,59.95,53.41964,0,631766,291322
1998,2303,24.61,53.02298,0,13098,766951
1998,2304,57.44,66.25365,0,599905,370060
1998,2305,70.8,71.78332,0,414554,14788
1998,2306,52.08,58.92979,0,412541,283348
1998,2307,71.85,52.88604,0,271794,35751
1998,2308,71.38,62.85106,0,696670,7616
1998,2401,31.32,46.52579,0,0,277354
1998,2402,,64.2138,0,281858,
1998,2403,,38.12822,0,,517249
1998,2404,54.34,48.98565,0,654887,1462310
1998,2405,80.26,38.65054,0,233630,7980
1998,2501,74.78,78.91805,0,270118,0
1998,2502,28.8,45.51321,0,0,926361
1998,2503,57.05,55.54696,0,3340959,196061
1998,2504,72.31,47.39751,0,333525,22762
1998,2505,68.04,64.14481,0,316001,29620
1998,2506,72.58,52.28711,0,53708,0
1998,2507,25.07,41.98513,0,0,567315
1998,2508,36.3,51.2341,0,375093,1084449
1998,2509,36.33,51.18171,0,157869,963984
1998,2601,45.56,48.31259,0,705914,1228097
1998,2701,26.13,43.36367,0,14746,214449
1998,2702,34.29,42.00578,0,94939,868153
1998,2703,,32.78156,0,,160275
1998,2801,51.89,58.03852,0,1295091,554983
1998,2802,,45.82244,0,,236465
1998,2901,33.15,54.55524,0,26812,536509
1998,2902,45.72,56.68312,0,329185,547937
1998,3001,76.42,68.39181,0,332906,8796
1998,3002,31.84,58.30545,0,0,382050
1998,3003,36.17,57.01639,0,2738,535528
1998,3004,35.99,57.88152,0,37604,317824
1998,3005,34.3,47.51422,0,62440,760098
1998,3006,58.6,62.20086,0,1144629,1069603
1998,3007,45.83,56.17908,0,199576,802120
1998,3008,63.65,62.81914,0,968274,289910
1998,3009,65.64,65.83296,0,1120409,596051
1998,3010,88.51,86.25233,0,414705,0
1998,3011,30.44,46.12679,0,0,418522
1998,3012,51.48,53.47424,0,954693,889475
1998,3013,82.79,76.76709,0,964145,35252
1998,3101,46.37,52.77781,0,5379249,1121676
1998,3102,42.07,50.93166,0,298176,557221
1998,3103,55.13,58.08381,0,1591017,1390159
1998,3201,35.87,58.46703,0,50454,874633
1998,3202,30.84,61.24822,0,0,717590
1998,3203,35.18,58.61442,0,0,278908
1998,3204,53.02,61.11792,0,896128,298760
1998,3205,66.27,64.89249,0,486401,8918
1998,3206,,88.9277,0,43269,
1998,3207,72.94,73.9464,1,99776,0
1998,3208,86,83.06733,0,336133,0
1998,3209,73.93,69.91604,1,401197,8788
1998,3210,93.74,92.96019,1,736179,0
1998,3211,91.23,92.87999,1,120197,0
1998,3212,87.8,87.42884,1,359402,1620
1998,3213,34.54,56.18312,0,14858,459046
1998,3214,77.39,75.71675,1,592788,96902
1998,3215,94.14,94.66353,0,1051930,0
1998,3216,96.48,96.04797,0,71281,0
